refshort,taxon,fragment_id,plot_id,fragment_plot_comb,fragment_area,patch_type,latitude,longitude,control_cont_frag,sampling_design,sampling_effort,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
Garmendia_etal_2013,Mammalia,FF13,1,FF13_1,22.4,fragmented,16.085907,-90.906149,yes,standardized_fragment,150,1600,20.1777,63.916,26,3.1677,66.1562,92.5224,65.4027,61.6088,0.0857,0.3206
Garmendia_etal_2013,Mammalia,FF13,1,FF13_1,22.4,fragmented,16.085907,-90.906149,yes,standardized_fragment,150,1800,21.3233,65.7921,32,3.0855,70.702,92.528,65.8412,64.5419,0.0962,0.2555
Garmendia_etal_2013,Mammalia,FF13,1,FF13_1,22.4,fragmented,16.085907,-90.906149,yes,standardized_fragment,150,2000,26.4907,68.4066,33,2.5823,66.0257,92.9335,64.8844,66.9648,0.0952,0.2631
Garmendia_etal_2013,Mammalia,FF14,1,FF14_1,62.9,fragmented,16.200013,-90.681206,yes,standardized_fragment,150,200,12.0279,85.9756,1,7.148,0,0,52.1929,85.9756,0.0151,0
Garmendia_etal_2013,Mammalia,FF14,1,FF14_1,62.9,fragmented,16.200013,-90.681206,yes,standardized_fragment,150,400,5.9372,55.5024,5,9.3483,59.7926,91.3374,81.9104,52.9506,0.0879,0.3479
Garmendia_etal_2013,Mammalia,FF14,1,FF14_1,62.9,fragmented,16.200013,-90.681206,yes,standardized_fragment,150,600,4.193,45.8393,13,10.9323,70.542,84.3521,100.456,34.3615,0.1029,0.2343
Garmendia_etal_2013,Mammalia,FF14,1,FF14_1,62.9,fragmented,16.200013,-90.681206,yes,standardized_fragment,150,800,4.1014,48.8419,25,11.9086,67.8685,83.8903,106.7086,25.5587,0.0981,0.2572
Garmendia_etal_2013,Mammalia,FF14,1,FF14_1,62.9,fragmented,16.200013,-90.681206,yes,standardized_fragment,150,1000,4.8071,50.1965,34,10.4421,70.0564,83.6806,112.0355,43.2277,0.1083,0.194
Garmendia_etal_2013,Mammalia,FF14,1,FF14_1,62.9,fragmented,16.200013,-90.681206,yes,standardized_fragment,150,1200,5.0946,51.5993,47,10.1281,71.2186,83.9869,112.9747,41.5441,0.109,0.1843
Garmendia_etal_2013,Mammalia,FF14,1,FF14_1,62.9,fragmented,16.200013,-90.681206,yes,standardized_fragment,150,1400,6.2753,54.7348,55,8.7223,66.8684,84.9573,111.3031,45.184,0.1111,0.1682
Garmendia_etal_2013,Mammalia,FF14,1,FF14_1,62.9,fragmented,16.200013,-90.681206,yes,standardized_fragment,150,1600,7.3283,58.0457,65,7.9208,69.5915,86.4585,105.0291,45.9459,0.1087,0.1852
Garmendia_etal_2013,Mammalia,FF14,1,FF14_1,62.9,fragmented,16.200013,-90.681206,yes,standardized_fragment,150,1800,9.5757,61.9216,67,6.4665,68.5878,88.2163,98.493,59.4846,0.1088,0.1821
Garmendia_etal_2013,Mammalia,FF14,1,FF14_1,62.9,fragmented,16.200013,-90.681206,yes,standardized_fragment,150,2000,10.6298,64.0563,77,6.0261,69.0186,89.3019,93.6023,61.4928,0.111,0.1706
Garmendia_etal_2013,Mammalia,FF15,1,FF15_1,5.7,fragmented,16.153882,-90.900362,yes,standardized_fragment,150,200,9.1275,64.8485,1,7.1047,0,0,60.1769,64.8485,0.0173,0
Garmendia_etal_2013,Mammalia,FF15,1,FF15_1,5.7,fragmented,16.153882,-90.900362,yes,standardized_fragment,150,400,9.2981,51.4961,3,5.5383,100.5159,89.9514,77.1042,37.1654,0.0309,0.742
Garmendia_etal_2013,Mammalia,FF15,1,FF15_1,5.7,fragmented,16.153882,-90.900362,yes,standardized_fragment,150,600,9.9074,58.3632,7,5.8909,78.4035,89.7321,78.6528,31.1558,0.0734,0.4456
Garmendia_etal_2013,Mammalia,FF15,1,FF15_1,5.7,fragmented,16.153882,-90.900362,yes,standardized_fragment,150,800,23.0036,65.7991,6,2.8604,92.217,92.1395,66.2772,34.9329,0.0719,0.4544
Garmendia_etal_2013,Mammalia,FF15,1,FF15_1,5.7,fragmented,16.153882,-90.900362,yes,standardized_fragment,150,1000,32.6714,70.4599,7,2.1566,86.403,93.2294,62.1783,35.0591,0.0751,0.4342
Garmendia_etal_2013,Mammalia,FF15,1,FF15_1,5.7,fragmented,16.153882,-90.900362,yes,standardized_fragment,150,1200,58.5327,75.5136,6,1.2901,91.3941,94.2875,55.9548,38.573,0.0709,0.4628
Garmendia_etal_2013,Mammalia,FF15,1,FF15_1,5.7,fragmented,16.153882,-90.900362,yes,standardized_fragment,150,1400,83.0149,79.1407,6,0.9533,91.3941,95.1323,50.6293,40.9054,0.0705,0.4665
Garmendia_etal_2013,Mammalia,FF15,1,FF15_1,5.7,fragmented,16.153882,-90.900362,yes,standardized_fragment,150,1600,110.8382,81.0227,6,0.731,91.3941,95.4914,48.1091,42.5795,0.0703,0.4681
Garmendia_etal_2013,Mammalia,FF15,1,FF15_1,5.7,fragmented,16.153882,-90.900362,yes,standardized_fragment,150,1800,106.8112,82.5056,8,0.7724,89.8243,95.8201,45.8545,43.8102,0.0725,0.4411
Garmendia_etal_2013,Mammalia,FF15,1,FF15_1,5.7,fragmented,16.153882,-90.900362,yes,standardized_fragment,150,2000,106.2375,83.132,10,0.7825,78.202,95.9285,45.4579,44.5965,0.0789,0.4031
Garmendia_etal_2013,Mammalia,FF16,1,FF16_1,37.8,fragmented,16.087856,-90.840801,yes,standardized_fragment,150,200,13.9898,95.9064,1,6.8554,0,0,18.0203,95.9064,0.0121,0
Garmendia_etal_2013,Mammalia,FF16,1,FF16_1,37.8,fragmented,16.087856,-90.840801,yes,standardized_fragment,150,400,21.9231,82.24,2,3.7513,82.6094,95.9267,56.4252,82.08,0.0741,0.4539
Garmendia_etal_2013,Mammalia,FF16,1,FF16_1,37.8,fragmented,16.087856,-90.840801,yes,standardized_fragment,150,600,11.6988,68.916,7,5.8909,68.0125,92.7341,74.7202,67.6238,0.1018,0.2378
Garmendia_etal_2013,Mammalia,FF16,1,FF16_1,37.8,fragmented,16.087856,-90.840801,yes,standardized_fragment,150,800,8.5609,57.2068,14,6.6824,73.6624,89.7623,84.8994,55.8225,0.1098,0.1794
Garmendia_etal_2013,Mammalia,FF16,1,FF16_1,37.8,fragmented,16.087856,-90.840801,yes,standardized_fragment,150,1000,8.1659,55.3919,22,6.7833,73.5727,88.6893,86.9022,54.1557,0.1148,0.1445
Garmendia_etal_2013,Mammalia,FF16,1,FF16_1,37.8,fragmented,16.087856,-90.840801,yes,standardized_fragment,150,1200,7.6412,54.3183,33,7.1086,79.9356,88.1268,89.5286,51.5987,0.1121,0.1628
Garmendia_etal_2013,Mammalia,FF16,1,FF16_1,37.8,fragmented,16.087856,-90.840801,yes,standardized_fragment,150,1400,7.484,53.3946,45,7.1345,74.9999,87.4003,93.26,48.4988,0.1092,0.1811
Garmendia_etal_2013,Mammalia,FF16,1,FF16_1,37.8,fragmented,16.087856,-90.840801,yes,standardized_fragment,150,1600,7.4126,52.3909,58,7.0678,75.5055,87.4723,91.7537,46.7568,0.1043,0.2088
Garmendia_etal_2013,Mammalia,FF16,1,FF16_1,37.8,fragmented,16.087856,-90.840801,yes,standardized_fragment,150,1800,7.1036,50.0659,73,7.048,75.9028,87.1188,90.1505,43.8643,0.1057,0.2008
Garmendia_etal_2013,Mammalia,FF16,1,FF16_1,37.8,fragmented,16.087856,-90.840801,yes,standardized_fragment,150,2000,6.0787,49.466,104,8.1376,72.7854,86.4018,92.4866,42.2173,0.1034,0.2152
Garmendia_etal_2013,Mammalia,FF17,1,FF17_1,33.4,fragmented,16.0777702,-91.07426922,yes,standardized_fragment,150,200,9.554,68.2927,1,7.148,0,0,68.8947,68.2927,0.022,0
Garmendia_etal_2013,Mammalia,FF17,1,FF17_1,33.4,fragmented,16.0777702,-91.07426922,yes,standardized_fragment,150,400,6.8243,63.4921,5,9.3038,82.032,92.5,76.6292,61.5873,0.0896,0.3432
Garmendia_etal_2013,Mammalia,FF17,1,FF17_1,33.4,fragmented,16.0777702,-91.07426922,yes,standardized_fragment,150,600,6.6878,56.3218,10,8.4215,81.6164,87.4339,100.3544,53.7356,0.0959,0.2785
Garmendia_etal_2013,Mammalia,FF17,1,FF17_1,33.4,fragmented,16.0777702,-91.07426922,yes,standardized_fragment,150,800,9.5344,59.1853,13,6.2076,72.7436,87.31,104.0406,49.8574,0.0761,0.4166
Garmendia_etal_2013,Mammalia,FF17,1,FF17_1,33.4,fragmented,16.0777702,-91.07426922,yes,standardized_fragment,150,1000,10.1986,56.3794,18,5.5282,73.5253,86.1553,109.3445,42.2845,0.0858,0.3433
Garmendia_etal_2013,Mammalia,FF17,1,FF17_1,33.4,fragmented,16.0777702,-91.07426922,yes,standardized_fragment,150,1200,8.0452,55.3254,32,6.8768,74.9365,84.9814,113.5427,31.879,0.0956,0.2733
Garmendia_etal_2013,Mammalia,FF17,1,FF17_1,33.4,fragmented,16.0777702,-91.07426922,yes,standardized_fragment,150,1400,8.7946,57.3386,41,6.5197,71.814,85.8464,109.1435,27.8079,0.0981,0.2536
Garmendia_etal_2013,Mammalia,FF17,1,FF17_1,33.4,fragmented,16.0777702,-91.07426922,yes,standardized_fragment,150,1600,11.9263,61.1094,42,5.1239,75.0692,87.7653,100.6241,36.1224,0.0981,0.2554
Garmendia_etal_2013,Mammalia,FF17,1,FF17_1,33.4,fragmented,16.0777702,-91.07426922,yes,standardized_fragment,150,1800,13.0247,64.1064,51,4.9219,75.2598,89.2576,92.5374,42.6443,0.1032,0.2225
Garmendia_etal_2013,Mammalia,FF17,1,FF17_1,33.4,fragmented,16.0777702,-91.07426922,yes,standardized_fragment,150,2000,14.3339,66.2125,59,4.6193,73.5209,90.32,86.8484,47.5322,0.1053,0.2061
Garmendia_etal_2013,Mammalia,FF18,1,FF18_1,37.8,fragmented,16.248952,-90.842206,yes,standardized_fragment,150,200,12.625,86.0465,1,6.8156,0,0,83.6058,86.0465,0.0185,0
Garmendia_etal_2013,Mammalia,FF18,1,FF18_1,37.8,fragmented,16.248952,-90.842206,yes,standardized_fragment,150,400,9.0849,68.16,4,7.5026,61.8611,88.2716,109.0156,65.44,0.0692,0.443
Garmendia_etal_2013,Mammalia,FF18,1,FF18_1,37.8,fragmented,16.248952,-90.842206,yes,standardized_fragment,150,600,9.2128,62.0244,8,6.7324,65.9508,87.0581,110.6056,60.3733,0.0943,0.2808
Garmendia_etal_2013,Mammalia,FF18,1,FF18_1,37.8,fragmented,16.248952,-90.842206,yes,standardized_fragment,150,800,9.3408,62.3932,14,6.6797,71.7802,88.2826,100.3328,57.3057,0.0964,0.2689
Garmendia_etal_2013,Mammalia,FF18,1,FF18_1,37.8,fragmented,16.248952,-90.842206,yes,standardized_fragment,150,1000,11.0222,64.6393,19,5.8645,63.7645,88.6694,98.2623,62.2959,0.0978,0.2559
Garmendia_etal_2013,Mammalia,FF18,1,FF18_1,37.8,fragmented,16.248952,-90.842206,yes,standardized_fragment,150,1200,19.078,69.8897,17,3.6634,68.3314,90.3476,89.6245,66.9853,0.0942,0.2809
Garmendia_etal_2013,Mammalia,FF18,1,FF18_1,37.8,fragmented,16.248952,-90.842206,yes,standardized_fragment,150,1400,18.1731,72.0411,25,3.9642,70.8894,91.7381,80.2126,67.3475,0.0952,0.2717
Garmendia_etal_2013,Mammalia,FF18,1,FF18_1,37.8,fragmented,16.248952,-90.842206,yes,standardized_fragment,150,1600,18.3243,71.4776,32,3.9007,70.518,92.1219,77.6838,65.6442,0.0991,0.2517
Garmendia_etal_2013,Mammalia,FF18,1,FF18_1,37.8,fragmented,16.248952,-90.842206,yes,standardized_fragment,150,1800,15.4382,70.0486,47,4.5374,72.5836,92.2505,75.5938,63.3369,0.0988,0.2492
Garmendia_etal_2013,Mammalia,FF18,1,FF18_1,37.8,fragmented,16.248952,-90.842206,yes,standardized_fragment,150,2000,13.1769,68.062,66,5.1653,80.3814,92.5649,70.6075,60.8986,0.1005,0.2333
Garmendia_etal_2013,Mammalia,FF19,1,FF19_1,18,fragmented,16.12511,-90.782262,yes,standardized_fragment,150,200,11.9425,81.3953,1,6.8156,0,0,95.5495,81.3953,0.0225,0
Garmendia_etal_2013,Mammalia,FF19,1,FF19_1,18,fragmented,16.12511,-90.782262,yes,standardized_fragment,150,400,44.8699,84.16,1,1.8756,0,0,81.0769,84.16,0.0163,0
Garmendia_etal_2013,Mammalia,FF19,1,FF19_1,18,fragmented,16.12511,-90.782262,yes,standardized_fragment,150,600,24.4609,82.2812,4,3.3638,60.1374,92.0485,86.4561,81.7791,0.0834,0.3604
Garmendia_etal_2013,Mammalia,FF19,1,FF19_1,18,fragmented,16.12511,-90.782262,yes,standardized_fragment,150,800,34.531,82.3099,5,2.3837,58.4137,93.2542,73.796,81.9439,0.0868,0.3253
Garmendia_etal_2013,Mammalia,FF19,1,FF19_1,18,fragmented,16.12511,-90.782262,yes,standardized_fragment,150,1000,53.8097,82.7387,5,1.5376,58.4137,93.6562,69.6986,82.5026,0.0866,0.3271
Garmendia_etal_2013,Mammalia,FF19,1,FF19_1,18,fragmented,16.12511,-90.782262,yes,standardized_fragment,150,1200,34.6256,82.047,11,2.3695,71.2793,93.8381,68.7036,81.459,0.097,0.2574
Garmendia_etal_2013,Mammalia,FF19,1,FF19_1,18,fragmented,16.12511,-90.782262,yes,standardized_fragment,150,1400,47.1576,82.2312,11,1.7438,65.4085,93.8947,68.6623,81.9337,0.1005,0.2253
Garmendia_etal_2013,Mammalia,FF19,1,FF19_1,18,fragmented,16.12511,-90.782262,yes,standardized_fragment,150,1600,36.8513,80.84,18,2.1937,74.8126,93.8992,68.5554,80.1747,0.0971,0.2519
Garmendia_etal_2013,Mammalia,FF19,1,FF19_1,18,fragmented,16.12511,-90.782262,yes,standardized_fragment,150,1800,32.627,78.745,25,2.4135,67.6839,93.359,71.9001,77.7156,0.0988,0.24
Garmendia_etal_2013,Mammalia,FF19,1,FF19_1,18,fragmented,16.12511,-90.782262,yes,standardized_fragment,150,2000,28.4062,77.8141,35,2.7393,69.1999,93.1887,72.6466,75.8646,0.0995,0.2387
Garmendia_etal_2013,Mammalia,FF2,1,FF2_1,75.9,fragmented,16.295644,-90.77055,yes,standardized_fragment,150,200,12.3691,87.8788,1,7.1047,0,0,29.0509,87.8788,0.0128,0
Garmendia_etal_2013,Mammalia,FF2,1,FF2_1,75.9,fragmented,16.295644,-90.77055,yes,standardized_fragment,150,400,41.2871,76.3407,1,1.849,0,0,23.7618,76.3407,0.0085,0
Garmendia_etal_2013,Mammalia,FF2,1,FF2_1,75.9,fragmented,16.295644,-90.77055,yes,standardized_fragment,150,600,24.5675,62.0244,3,2.5247,68.1493,97.7232,31.4611,61.8808,0.0938,0.3121
Garmendia_etal_2013,Mammalia,FF2,1,FF2_1,75.9,fragmented,16.295644,-90.77055,yes,standardized_fragment,150,800,11.2791,48.4133,9,4.2923,102.1726,93.8987,50.4246,47.4776,0.1024,0.2216
Garmendia_etal_2013,Mammalia,FF2,1,FF2_1,75.9,fragmented,16.295644,-90.77055,yes,standardized_fragment,150,1000,7.2733,42.6092,19,5.8583,109.0577,89.0472,68.8914,38.585,0.0938,0.2949
Garmendia_etal_2013,Mammalia,FF2,1,FF2_1,75.9,fragmented,16.295644,-90.77055,yes,standardized_fragment,150,1200,5.2035,39.1312,35,7.5201,84.644,85.8032,79.8858,32.9912,0.0931,0.2815
Garmendia_etal_2013,Mammalia,FF2,1,FF2_1,75.9,fragmented,16.295644,-90.77055,yes,standardized_fragment,150,1400,4.074,37.4527,58,9.1931,84.8448,85.3883,77.1247,28.1233,0.0957,0.2628
Garmendia_etal_2013,Mammalia,FF2,1,FF2_1,75.9,fragmented,16.295644,-90.77055,yes,standardized_fragment,150,1600,4.226,38.116,74,9.0194,79.5749,84.7157,80.8796,26.6272,0.0987,0.2445
Garmendia_etal_2013,Mammalia,FF2,1,FF2_1,75.9,fragmented,16.295644,-90.77055,yes,standardized_fragment,150,1800,4.4626,38.3462,89,8.5927,78.6803,84.7411,80.7886,24.6582,0.1001,0.2403
Garmendia_etal_2013,Mammalia,FF2,1,FF2_1,75.9,fragmented,16.295644,-90.77055,yes,standardized_fragment,150,2000,4.886,38.613,101,7.9028,76.6485,84.9172,81.2657,22.9409,0.0984,0.2497
Garmendia_etal_2013,Mammalia,FF20,1,FF20_1,12.7,fragmented,16.338333,-90.7458,yes,standardized_fragment,150,200,5.3741,37.2781,1,6.9366,0,0,62.8045,37.2781,0.0217,0
Garmendia_etal_2013,Mammalia,FF20,1,FF20_1,12.7,fragmented,16.338333,-90.7458,yes,standardized_fragment,150,400,3.86,28.5039,4,7.3844,78.1882,81.194,73.3298,11.3386,0.0402,0.6828
Garmendia_etal_2013,Mammalia,FF20,1,FF20_1,12.7,fragmented,16.338333,-90.7458,yes,standardized_fragment,150,600,7.265,36.6571,6,5.0457,152.4447,85.041,73.6841,31.1334,0.0934,0.2979
Garmendia_etal_2013,Mammalia,FF20,1,FF20_1,12.7,fragmented,16.338333,-90.7458,yes,standardized_fragment,150,800,6.5762,34.7541,11,5.2849,107.271,83.8729,80.6851,28.5246,0.0797,0.3813
Garmendia_etal_2013,Mammalia,FF20,1,FF20_1,12.7,fragmented,16.338333,-90.7458,yes,standardized_fragment,150,1000,4.3683,32.4274,24,7.4234,96.9442,82.5304,81.3053,23.4037,0.0919,0.2948
Garmendia_etal_2013,Mammalia,FF20,1,FF20_1,12.7,fragmented,16.338333,-90.7458,yes,standardized_fragment,150,1200,4.5266,30.2057,31,6.6729,98.7869,81.889,78.7751,19.4455,0.0937,0.2814
Garmendia_etal_2013,Mammalia,FF20,1,FF20_1,12.7,fragmented,16.338333,-90.7458,yes,standardized_fragment,150,1400,3.7133,28.8555,49,7.7708,97.7008,81.9315,73.5073,16.6667,0.102,0.2289
Garmendia_etal_2013,Mammalia,FF20,1,FF20_1,12.7,fragmented,16.338333,-90.7458,yes,standardized_fragment,150,1600,3.2297,28.2897,72,8.7592,96.2865,81.672,72.1653,14.3421,0.1029,0.2177
Garmendia_etal_2013,Mammalia,FF20,1,FF20_1,12.7,fragmented,16.338333,-90.7458,yes,standardized_fragment,150,1800,3.9661,30.2081,79,7.6166,92.5527,82.4336,73.3543,12.7313,0.1029,0.2244
Garmendia_etal_2013,Mammalia,FF20,1,FF20_1,12.7,fragmented,16.338333,-90.7458,yes,standardized_fragment,150,2000,4.2717,30.7626,92,7.2015,89.7723,83.102,72.3134,12.0793,0.1041,0.2126
Garmendia_etal_2013,Mammalia,FF21,1,FF21_1,20.6,fragmented,16.21411,-90.84076,yes,standardized_fragment,150,200,10.4924,75,1,7.148,0,0,66.807,75,0.0161,0
Garmendia_etal_2013,Mammalia,FF21,1,FF21_1,20.6,fragmented,16.21411,-90.84076,yes,standardized_fragment,150,400,3.3269,55.7143,9,16.7468,63.7177,85.3916,114.1285,52.5397,0.1003,0.2374
Garmendia_etal_2013,Mammalia,FF21,1,FF21_1,20.6,fragmented,16.21411,-90.84076,yes,standardized_fragment,150,600,4.7901,52.4425,13,10.948,67.1094,84.6263,118.31,42.7443,0.1069,0.1925
Garmendia_etal_2013,Mammalia,FF21,1,FF21_1,20.6,fragmented,16.21411,-90.84076,yes,standardized_fragment,150,800,3.1928,42.7058,28,13.3756,78.9754,81.0438,115.6633,30.7661,0.1064,0.2024
Garmendia_etal_2013,Mammalia,FF21,1,FF21_1,20.6,fragmented,16.21411,-90.84076,yes,standardized_fragment,150,1000,3.0987,38.0566,40,12.2816,73.4909,79.4274,109.854,26.5584,0.1006,0.2353
Garmendia_etal_2013,Mammalia,FF21,1,FF21_1,20.6,fragmented,16.21411,-90.84076,yes,standardized_fragment,150,1200,3.3988,37.2571,51,10.9619,75.4251,80.443,100.5687,20.2604,0.0956,0.2687
Garmendia_etal_2013,Mammalia,FF21,1,FF21_1,20.6,fragmented,16.21411,-90.84076,yes,standardized_fragment,150,1400,3.8345,37.8052,62,9.8591,82.4338,82.6445,90.7053,16.2914,0.0967,0.2582
Garmendia_etal_2013,Mammalia,FF21,1,FF21_1,20.6,fragmented,16.21411,-90.84076,yes,standardized_fragment,150,1600,4.5398,40.4266,73,8.9049,83.3192,85.1799,81.802,13.4651,0.0965,0.2588
Garmendia_etal_2013,Mammalia,FF21,1,FF21_1,20.6,fragmented,16.21411,-90.84076,yes,standardized_fragment,150,1800,5.6048,43.8097,81,7.8165,83.0055,86.7213,78.7194,14.8173,0.0947,0.2744
Garmendia_etal_2013,Mammalia,FF21,1,FF21_1,20.6,fragmented,16.21411,-90.84076,yes,standardized_fragment,150,2000,6.9106,47.0714,87,6.8115,81.8241,87.9236,76.9241,17.979,0.0974,0.2555
Garmendia_etal_2013,Mammalia,FF22,1,FF22_1,20.3,fragmented,16.178615,-90.879451,yes,standardized_fragment,150,200,5.7154,78.8235,2,13.7915,65.3085,93.4426,56.3929,77.0588,0.0551,0.5322
Garmendia_etal_2013,Mammalia,FF22,1,FF22_1,20.3,fragmented,16.178615,-90.879451,yes,standardized_fragment,150,400,45.6376,84.3849,1,1.849,0,0,54.5441,84.3849,0.0119,0
Garmendia_etal_2013,Mammalia,FF22,1,FF22_1,20.3,fragmented,16.178615,-90.879451,yes,standardized_fragment,150,600,28.1787,71.1925,3,2.5265,60.7119,91.2976,87.8101,71.0489,0.0965,0.2922
Garmendia_etal_2013,Mammalia,FF22,1,FF22_1,20.3,fragmented,16.178615,-90.879451,yes,standardized_fragment,150,800,24.7097,70.7655,6,2.8639,75.1938,90.4481,91.0333,64.658,0.0709,0.462
Garmendia_etal_2013,Mammalia,FF22,1,FF22_1,20.3,fragmented,16.178615,-90.879451,yes,standardized_fragment,150,1000,22.7506,70.1473,10,3.0833,60.4821,90.6692,89.964,58.9953,0.0975,0.2761
Garmendia_etal_2013,Mammalia,FF22,1,FF22_1,20.3,fragmented,16.178615,-90.879451,yes,standardized_fragment,150,1200,23.2941,70.2499,14,3.0158,64.556,91.0795,85.0616,54.3183,0.0944,0.3035
Garmendia_etal_2013,Mammalia,FF22,1,FF22_1,20.3,fragmented,16.178615,-90.879451,yes,standardized_fragment,150,1400,28.3049,71.8209,16,2.5374,63.3573,91.4916,82.4931,52.0563,0.0929,0.3084
Garmendia_etal_2013,Mammalia,FF22,1,FF22_1,20.3,fragmented,16.178615,-90.879451,yes,standardized_fragment,150,1600,35.5216,73.6016,17,2.072,63.4721,92.1724,77.3554,51.1645,0.0955,0.2904
Garmendia_etal_2013,Mammalia,FF22,1,FF22_1,20.3,fragmented,16.178615,-90.879451,yes,standardized_fragment,150,1800,30.1669,72.8134,25,2.4137,65.0173,92.2255,78.8711,48.5752,0.0992,0.2565
Garmendia_etal_2013,Mammalia,FF22,1,FF22_1,20.3,fragmented,16.178615,-90.879451,yes,standardized_fragment,150,2000,19.1571,70.4653,47,3.6783,66.3366,91.6045,81.9449,44.2086,0.0996,0.2508
Garmendia_etal_2013,Mammalia,FF23,1,FF23_1,72.1,fragmented,16.139394,-90.72519,yes,standardized_fragment,150,200,14.5017,100,1,6.8958,0,0,0,100,0.0113,0
Garmendia_etal_2013,Mammalia,FF23,1,FF23_1,72.1,fragmented,16.139394,-90.72519,yes,standardized_fragment,150,400,53.6562,98.8994,1,1.8432,0,0,6.4601,98.8994,0.0064,0
Garmendia_etal_2013,Mammalia,FF23,1,FF23_1,72.1,fragmented,16.139394,-90.72519,yes,standardized_fragment,150,600,111.3216,93.6827,1,0.8416,0,0,24.0874,93.6827,0.0061,0
Garmendia_etal_2013,Mammalia,FF23,1,FF23_1,72.1,fragmented,16.139394,-90.72519,yes,standardized_fragment,150,800,90.6781,87.0598,2,0.9601,65.3085,96.0567,48.5116,86.9369,0.0497,0.6062
Garmendia_etal_2013,Mammalia,FF23,1,FF23_1,72.1,fragmented,16.139394,-90.72519,yes,standardized_fragment,150,1000,29.1645,81.1445,9,2.7823,76.6118,94.1089,68.7119,80.5116,0.0989,0.2526
Garmendia_etal_2013,Mammalia,FF23,1,FF23_1,72.1,fragmented,16.139394,-90.72519,yes,standardized_fragment,150,1200,19.691,76.3085,18,3.8753,61.095,92.4459,82.1851,73.9761,0.0927,0.2935
Garmendia_etal_2013,Mammalia,FF23,1,FF23_1,72.1,fragmented,16.139394,-90.72519,yes,standardized_fragment,150,1400,14.1924,72.0238,32,5.0748,62.5583,90.8589,92.5442,67.7489,0.095,0.2726
Garmendia_etal_2013,Mammalia,FF23,1,FF23_1,72.1,fragmented,16.139394,-90.72519,yes,standardized_fragment,150,1600,12.3255,70.4972,47,5.7196,62.1157,90.0947,95.3974,64.8396,0.1005,0.2384
Garmendia_etal_2013,Mammalia,FF23,1,FF23_1,72.1,fragmented,16.139394,-90.72519,yes,standardized_fragment,150,1800,13.0256,70.3207,56,5.3987,61.4313,89.744,98.9427,64.2023,0.103,0.2201
Garmendia_etal_2013,Mammalia,FF23,1,FF23_1,72.1,fragmented,16.139394,-90.72519,yes,standardized_fragment,150,2000,11.9034,68.9457,74,5.7921,63.6682,89.4855,99.7186,65.9211,0.1013,0.2283
Garmendia_etal_2013,Mammalia,FF24,1,FF24_1,33,fragmented,16.076552,-90.988217,yes,standardized_fragment,150,200,10.4924,75,1,7.148,0,0,83.5087,75,0.0212,0
Garmendia_etal_2013,Mammalia,FF24,1,FF24_1,33,fragmented,16.076552,-90.988217,yes,standardized_fragment,150,400,36.5954,67.6656,1,1.849,0,0,84.2463,67.6656,0.0177,0
Garmendia_etal_2013,Mammalia,FF24,1,FF24_1,33,fragmented,16.076552,-90.988217,yes,standardized_fragment,150,600,28.264,71.3056,3,2.5228,68.1493,92.4636,73.6841,71.0187,0.0732,0.4056
Garmendia_etal_2013,Mammalia,FF24,1,FF24_1,33,fragmented,16.076552,-90.988217,yes,standardized_fragment,150,800,11.3525,65.2636,12,5.7488,67.4165,91.5543,78.7753,63.7515,0.0919,0.2848
Garmendia_etal_2013,Mammalia,FF24,1,FF24_1,33,fragmented,16.076552,-90.988217,yes,standardized_fragment,150,1000,13.9102,64.3684,15,4.6274,72.7106,90.6113,81.9022,59.8947,0.0962,0.2771
Garmendia_etal_2013,Mammalia,FF24,1,FF24_1,33,fragmented,16.076552,-90.988217,yes,standardized_fragment,150,1200,12.7387,65.8098,24,5.1661,71.9654,91.0471,80.5983,59.6952,0.0972,0.2655
Garmendia_etal_2013,Mammalia,FF24,1,FF24_1,33,fragmented,16.076552,-90.988217,yes,standardized_fragment,150,1400,14.2869,65.6795,29,4.5972,68.1389,90.6518,82.0892,56.6058,0.1015,0.2345
